"","DPR_std","OCR_std","GSR_std","Player","Squad","Comp","Pos","Cluster","Min_Playing_Time","Overall_Rating"
"173",0.519095661584451,0.151623146644308,0.121066423951928,"Renato Tapia","Leganés","La Liga","MF,DF",2,2424,0.286639873390064
"174",0.257964284728375,0.257387389336458,0.3138133331493,"Andoni Gorosabel","Athletic Club","La Liga","DF",1,1485,0.284159280574337
"175",0.174803550206072,0.18632403843172,0.399726740838545,"Kiké","Alavés","La Liga","FW",1,2542,0.283770923002886
"176",0.126437027997845,0.291529661783223,0.371490420088151,"Mikel Oyarzabal","Real Sociedad","La Liga","FW",1,2250,0.283404636210921
"177",0.597543209383901,0.104412533574378,0.0562448936774403,"Enzo Boyomo","Osasuna","La Liga","DF",2,2987,0.283215734156932
"178",0.358770467621937,0.355259848473171,0.13017892954089,"Seydouba Cissé","Leganés","La Liga","MF",2,2435,0.28176077661801
"179",0.374685083083515,0.212213502557397,0.225059874265908,"Eric García","Barcelona","La Liga","DF,MF",2,1566,0.280677798417577
"180",0.318505586550475,0.252780071694599,0.258293624956713,"Lucas Oliveira Rosa","Valladolid","La Liga","DF",2,1890,0.280581688672258
"181",0.267556642949494,0.0951690707712457,0.383761338404113,"Álex Muñoz","Las Palmas","La Liga","DF",1,1415,0.279137213652196
"182",0.186884044995386,0.212704837531535,0.367599516895807,"Brais Méndez","Real Sociedad","La Liga","MF",1,1531,0.278587711737523
"183",0.276733582992415,0.401126148333907,0.178735302744067,"Saúl Ñíguez","Sevilla","La Liga","MF",2,1553,0.27798935183208
"184",0.537132916635547,0.158571793068694,0.0639847857687504,"David López","Girona","La Liga","DF",2,2429,0.27666612769549
"185",0.18531669900929,0.319675090928718,0.307312836570513,"Jon Guridi","Alavés","La Liga","MF,FW",1,2080,0.276541541103851
"186",0.0930429624268728,0.435520825722768,0.298103714104131,"Hugo Duro","Valencia","La Liga","FW",1,2166,0.275626392469491
"187",0.204805169278311,0.190884454715265,0.358311267624376,"Frenkie de Jong","Barcelona","La Liga","MF",1,1143,0.273711584262947
"188",0.207270169473554,0.387859732584848,0.250977422346242,"José Campaña","Las Palmas","La Liga","MF",1,1189,0.273164159252679
"189",0.449029542891542,0.289552776385455,0.0491537155334014,"Antonio Blanco","Alavés","La Liga","MF",2,2727,0.272577256499339
"190",0.348342100367831,0.310375553120649,0.149067043440624,"Alex Král","Espanyol","La Liga","MF",2,2714,0.271707076007352
"191",0.442897381633859,0.234772214352563,0.0961356775361218,"Clément Lenglet","Atlético Madrid","La Liga","DF",2,1972,0.270874122591756
"192",0.535756265820317,0.131830785305213,0.0699510903108007,"Ladislav Krejčí","Girona","La Liga","DF",2,2440,0.27082817911404
"193",0.15994844159373,0.292251984979669,0.323789049471081,"Vedat Muriqi","Mallorca","La Liga","FW",1,2058,0.27039283184081
"194",0.141952612430714,0.429855567762025,0.260563464403293,"Marc Roca","Betis","La Liga","MF",1,906,0.270080350663133
"195",0.116017920386837,0.370738004663812,0.304451879986443,"Edu Expósito","Espanyol","La Liga","MF",1,1045,0.268755569324607
"196",0.451201685401979,0.27025557883674,0.0500941131717621,"Santiago Mouriño","Alavés","La Liga","DF",2,1849,0.268495486206992
"197",0.198230760769318,0.408388010301293,0.235225405773325,"Domingos André Ribeiro Almeida","Valencia","La Liga","MF,FW",1,1977,0.26837268175514
"198",0.254946593661169,0.383122444794169,0.186047533258557,"Kirian Rodríguez","Las Palmas","La Liga","MF",2,1758,0.266913722187627
"199",0.182628752087302,0.35005716165093,0.268939338320033,"Gorka Guruzeta","Athletic Club","La Liga","FW",1,1840,0.265315412817246
"200",0.341405639899584,0.261255907164312,0.177501454771777,"Mauro Arambarri","Getafe","La Liga","MF",2,2661,0.265056209524518
"201",0.293711584033134,0.257060334335432,0.236810300708576,"Unai López","Rayo Vallecano","La Liga","MF",2,1707,0.264803388306995
"202",0.39121419223834,0.20978306786497,0.159335077624026,"Dimitri Foulquier","Valencia","La Liga","DF",2,2299,0.264679513179031
"203",0.33291336687703,0.234407521141466,0.206356911782767,"Ilaix Moriba","Celta Vigo","La Liga","MF",2,2132,0.263993138964967
"204",0.0297733260433349,0.182897756887484,0.44325901303187,"Cristhian Stuani","Girona","La Liga","FW",1,1078,0.263176442452283
"205",0.30435371267764,0.305971295368514,0.178504138235505,"Djibril Sow","Sevilla","La Liga","MF",2,2062,0.262922956143947
"206",0.116836813688969,0.253711609792004,0.353443715374191,"Carles Pérez","Getafe","La Liga","MF,FW",1,1431,0.262745583437427
"207",0.0518918154257965,0.169526598166492,0.435959195164905,"Toni Martínez","Alavés","La Liga","FW",1,1012,0.262522001162586
"208",0.376202124967523,0.324678276648283,0.0765804357452909,"Enzo Barrenechea","Valencia","La Liga","MF",2,2191,0.262490651507474
"209",0.561051466510821,0.103899620008751,0.035870204179633,"Antonio Rüdiger","Real Madrid","La Liga","DF",2,2291,0.261879938010095
"210",0.252605070236976,0.235720163491473,0.279689276104603,"Javi Galán","Atlético Madrid","La Liga","DF",1,1784,0.26114489089925
"211",0.478871587064653,0.169367778600814,0.0716375249798141,"Yeray Álvarez","Athletic Club","La Liga","DF",2,1781,0.25913276774239
"212",0.144079618589541,0.150600297986416,0.381427269732734,"Donny van de Beek","Girona","La Liga","MF",1,1421,0.257652998992516
"213",0.388564907423215,0.244454723447185,0.107665680144732,"Sergi Altimira","Betis","La Liga","MF",2,1972,0.255879895521243
"214",0.297047271253023,0.221620335845157,0.233972142398132,"Iván Martín","Girona","La Liga","MF",2,2039,0.255529983178215
"215",0.0631543428707089,0.33752847960726,0.324096941737679,"Brian Oliván","Espanyol","La Liga","DF",1,1017,0.255016688239416
"216",0.14667457664681,0.296898063701884,0.295904856165539,"Pablo Marín","Real Sociedad","La Liga","MF",1,1239,0.254721625725995
"217",0.374358315094765,0.277275715276144,0.0922346549157599,"Kiko Femenía","Villarreal","La Liga","DF",2,2227,0.254067157816584
"218",0.565604109184079,0.102790703945297,0.00568444549170589,"Scott McKenna","Las Palmas","La Liga","DF",2,2466,0.253333745234084
"219",0.311552156653516,0.360984774013567,0.0944211730181736,"Ander Guevara","Alavés","La Liga","MF",2,1947,0.252766989647732
"220",0.505936976958936,0.11839719282553,0.061997339095654,"Igor Zubeldia","Real Sociedad","La Liga","DF",2,2269,0.252744013962439
"221",0.0975735139259442,0.285171417577352,0.326182355384959,"Ramón Terrats","Getafe","La Liga","MF,FW",1,1219,0.252428437175824
"222",0.417404918260732,0.194629692526643,0.101244257140955,"Marc Casado","Barcelona","La Liga","MF",2,1611,0.251575003144012
"223",0.303380828727881,0.228356251856088,0.207562230087055,"Luka Sučić","Real Sociedad","La Liga","MF",2,1792,0.25107907358565
"224",0.477943316470454,0,0.177298858046716,"Matija Nastasić","Leganés","La Liga","DF",2,2110,0.247817243177504
"225",0.297854676559246,0.300597241992297,0.143215896122645,"José Luis García Vayá","Valencia","La Liga","MF",2,1742,0.247151768724344
"226",0.411302419787609,0.161566821366259,0.118070278974592,"Juan Foyth","Villarreal","La Liga","DF",2,1517,0.245762191852247
"227",0.246766948376685,0.360372013530217,0.146606796567711,"Iñigo Ruiz de Galarreta","Athletic Club","La Liga","MF",2,1477,0.244367014868071
"228",0.168389000354308,0.227218852521839,0.297651460657,"Pedro Díaz","Rayo Vallecano","La Liga","MF",1,1211,0.244102918512014
"229",0.350463720631603,0.230351668447663,0.128229140135136,"Koke","Atlético Madrid","La Liga","MF",2,1926,0.243829322505232
"230",0.0699083460508552,0.281859262680415,0.325863873632474,"Alex Sola","Getafe","La Liga","MF,FW",1,1029,0.243766798968257
"231",0.220554087245477,0.370806380386187,0.166634846651449,"Éder Militão","Real Madrid","La Liga","DF",2,938,0.243514470971314
"232",0.0904481908563632,0.387298020028407,0.254246824012329,"Unai Gómez","Athletic Club","La Liga","MF,FW",1,1284,0.242130807465389
"233",0.135509086692707,0.359805828032771,0.242308802156684,"Joan Jordán","Alavés","La Liga","MF",1,1414,0.242117930867451
"234",0.380983520101798,0.207908449990202,0.104065270801619,"Fran Beltrán","Celta Vigo","La Liga","MF",2,2421,0.241738567124733
"235",0.416520599024306,0.217457018813647,0.051584918729568,"Nemanja Gudelj","Sevilla","La Liga","MF,DF",2,2493,0.240917351635328
"236",0.164823249365242,0.247290334857102,0.281783438496474,"Isaac Romero","Sevilla","La Liga","FW",1,2156,0.240661899460762
"237",0.0489527435844085,0.175811660033611,0.38608562721405,"Vitor Roque","Betis","La Liga","FW",1,1235,0.239760425436735
"238",0.0643297285843775,0.36191666709702,0.27734194921338,"Carles Aleñá","Alavés","La Liga","MF,FW",1,1090,0.239407382058816
"239",0.556692566320031,0,0.0550461536697352,"Carl Starfelt","Celta Vigo","La Liga","DF",2,2270,0.238255584687121
"240",0.194957142704485,0.406179052950967,0.165954499434648,"Urko González","Espanyol","La Liga","MF",1,1374,0.234240235002486
"241",0.354321676248752,0.101865724466748,0.193450238123625,"Javi López","Real Sociedad","La Liga","DF",2,1936,0.232078323052954
"242",0.396356438567482,0.201001070242575,0.0618597293282467,"Óscar Valentín","Rayo Vallecano","La Liga","MF",2,1835,0.231889860255292
"243",0.226271094533983,0.286781686644245,0.191178290225017,"Jon Moncayola","Osasuna","La Liga","MF",2,2099,0.231066861984912
"244",0.183699140998231,0.138461917725422,0.307242613309184,"Anuar","Valladolid","La Liga","MF,FW",1,1720,0.230622277572074
"245",0.292730157023892,0.186305200504981,0.185831939100434,"Youssouf Sabaly","Betis","La Liga","DF",2,1581,0.228194731854754
"246",0.191602674859531,0.081387070406573,0.323573461330419,"Marvin","Las Palmas","La Liga","DF,FW",1,1038,0.226207763390807
"247",0.0339913157248835,0.0475574054973017,0.43345754648091,"Orri Steinn Óskarsson","Real Sociedad","La Liga","FW",1,944,0.225789953882442
"248",0.314522180784341,0.238761581198456,0.107358772007455,"Yvan Neyou","Leganés","La Liga","MF",2,2312,0.224974842652151
"249",0.227751446373785,0.277813775284967,0.176933716786811,"Ricardo Rodríguez","Betis","La Liga","DF",2,1274,0.224471326970961
"250",0.0783355979293719,0.0725467635970419,0.390790243555376,"Randy Nteka","Rayo Vallecano","La Liga","FW",1,1129,0.22424463274666
"251",0.404303735053921,0.151195449485931,0.0701810728980864,"Dario Essugo","Las Palmas","La Liga","MF",2,1938,0.22424086298025
"252",0.157213696218936,0.336271322854555,0.200089113504816,"Pablo Ibáñez","Osasuna","La Liga","MF",1,1294,0.222331259115112
"253",0.259226104984614,0.242787575251974,0.159805205327116,"Mario Martín","Valladolid","La Liga","MF",2,1748,0.221673363611342
"254",0.472372600648674,0.0415171796188648,0.0708010391967175,"Robin Le Normand","Atlético Madrid","La Liga","DF",2,2151,0.221484991703385
"255",0.142363225536124,0.100255809655987,0.326480582602692,"Jesus Vazquez","Valencia","La Liga","DF",1,919,0.218639106792596
"256",0.464414830047275,0,0.103421464797153,"Jorge Sáenz","Leganés","La Liga","DF",2,1690,0.217892781363092
"257",0.0394596890493705,0.161350252138198,0.350493745836349,"Bertuğ Yıldırım","Getafe","La Liga","FW",1,1083,0.216712831912034
"258",0.439501068042043,0,0.127760476716828,"Domingos Duarte","Getafe","La Liga","DF",2,1859,0.216147475062225
