"","DPR_std","OCR_std","GSR_std","Player","Squad","Comp","Pos","Cluster","Min_Playing_Time","Overall_Rating"
"185",0.36734281463443,0.246263171222826,0.206310642994602,"Tomáš Souček","West Ham","Premier League","MF",2,2567,0.280807520476251
"186",0.208630083883906,0.22225212914284,0.348361984186988,"Yukinari Sugawara","Southampton","Premier League","DF,MF",1,1557,0.277946301846022
"187",0.217073257409584,0.323054614381771,0.289117821712884,"Marshall Munetsi","Wolves","Premier League","MF",1,1692,0.277624629884974
"188",0.0677375716264626,0.268534538321509,0.40579845365701,"Matt O'Riley","Brighton","Premier League","MF",1,938,0.277522004048738
"189",0.176782626333373,0.438400651422674,0.250349001734998,"Bilal El Khannouss","Leicester City","Premier League","MF,FW",1,2182,0.277075760543518
"190",0.335254201952919,0.389554504168506,0.109462477668324,"Ryan Yates","Nott'ham Forest","Premier League","MF",2,1915,0.274912560555349
"191",0.424298352596813,0.178240091897759,0.174961063063934,"Rodrigo Bentancur","Tottenham","Premier League","MF",2,1645,0.274363259324516
"192",0.245648515975173,0.407544751086906,0.216299564510654,"John McGinn","Aston Villa","Premier League","MF,FW",1,2223,0.272400455758097
"193",0.395339510504344,0.207598821257326,0.178660955826846,"Casemiro","Manchester Utd","Premier League","MF",2,1494,0.2721446618612
"194",0.334540784253332,0.250194834097163,0.215803519625305,"Yasin Ayari","Brighton","Premier League","MF",2,1965,0.272076479317953
"195",0.206053001030595,0.204369576803679,0.346069491308163,"Jordan Ayew","Leicester City","Premier League","FW,MF",1,1638,0.271665773621377
"196",0.254209020742038,0.390017837007131,0.216571180839552,"Ashley Young","Everton","Premier League","DF",1,1875,0.270510627795739
"197",0.38381590501047,0.347798733934106,0.072540123497311,"Sam Morsy","Ipswich Town","Premier League","MF",2,2751,0.270448054203691
"198",0.201470151648468,0.378118838661052,0.253015762100324,"Ben Johnson","Ipswich Town","Premier League","DF,FW",1,1354,0.270072756316005
"199",0.471948427256046,0.210806753578765,0.0771655127719652,"Gabriel Magalhães","Arsenal","Premier League","DF",2,2363,0.269516702068059
"200",0.348290083909741,0.347081959424041,0.111478313778277,"Manuel Ugarte Ribeiro","Manchester Utd","Premier League","MF",2,1785,0.269172216502835
"201",0.2495593233166,0.373842306493259,0.206617348267235,"Kieran Trippier","Newcastle Utd","Premier League","DF",2,1309,0.26910289847258
"202",0.64811132128837,0,0.0361301236087952,"Ibrahima Konaté","Liverpool","Premier League","DF",2,2560,0.268080334927509
"203",0.0816856329408942,0.25187896293849,0.386410874289297,"Wes Burns","Ipswich Town","Premier League","FW,DF",1,926,0.268074742873026
"204",0.462976271771344,0.10181143798281,0.166962394695892,"Ethan Pinnock","Brentford","Premier League","DF",2,1913,0.266178734283329
"205",0.623974484609075,0,0.058612819709159,"Nikola Milenković","Nott'ham Forest","Premier League","DF",2,3330,0.266024370941759
"206",0.130802661779257,0.206837099062456,0.367169118051109,"Mads Roerslev","Brentford","Premier League","DF",1,1101,0.261343036364993
"207",0.178101887041629,0.242603592764004,0.320235404478981,"Tyler Dibling","Southampton","Premier League","FW,MF",1,1874,0.261308229961137
"208",0.373039772734467,0.245750746982593,0.140169985543802,"Vitaly Janelt","Brentford","Premier League","MF",2,2254,0.260913341920616
"209",0.342237074233476,0.262573682484494,0.161648530490908,"Nicolás Domínguez","Nott'ham Forest","Premier League","MF,FW",2,1963,0.260469021110736
